author,belongsName,belongsId,content,displayTime,domain,editor,hasImg,hasVideo,id,imageUrl,inputTime,isDisclosed,isElited,isFixed,isOfficial,isRecommend,keyword,newsJson,originNodeRname,originUrl,originalName,originalType,pretitle,shorttitle,source,sourceId,contentId,sourcetitle,sourceType,subtitle,title,url,originName
,#内蒙古频道#要闻#草原文化#,"[""192247"",""196667"",""196687""]",由呼和浩特市文旅投集团晋剧院打造的现代晋剧《武汉鼎》在呼和浩特市民族剧场倾情上演。见习记者 杨林枝 摄 8月12日晚，呼和浩特市民族剧场锣鼓声动、座无虚席。第十九届中国·内蒙古草原文化节优秀剧目展演项目，由呼和浩特市文旅投集团晋剧院打造的现代晋剧《武汉鼎》倾情上演。 “党强、民富、村和、我服务，甘愿做一名孺子牛……”高亢激越、铿锵有力的晋腔唱叹间，共产党员武汉鼎60年如一日扎根农村、情系三农的初心被生动诠释。 晋剧《武汉鼎》是在全面推进乡村振兴的新征程、新起点上，以“全国脱贫攻坚模范”“北疆楷模先进人物”武汉鼎为原型精心创排的一部现实主义题材文艺作品。全剧共6幕，讲述从20世纪60年代武汉鼎给党中央写信反映乡村兽医缺乏问题，到亲身实践改造“土种羊”发展畜牧业，帮扶乡亲们养殖致富、教育致富，传授“三三制”种植法和“丰产沟”技术等真实故事，通过演员“述民情、接地气、抵人心”的刻画，演绎出脱贫致富道路上亲情、友情、家国情交织交融，相互激荡的岁月壮歌。 “看了《武汉鼎》，我对暖水湾新村脱贫攻坚的故事感同身受，从村民生产生活的巨变中，我深刻体会到打赢脱贫攻坚战的伟大意义。”来自呼和浩特市托克托县的观众岳桃女说。 着力创新是该剧的一大亮点。民歌、二人台、山曲等地域特色鲜明的传统曲目交融呈现，既体现黄土高原音乐的酣畅与空旷，又彰显晋剧音乐的高亢与激越。舞美采集当地实景，以黄土高原、山脉、蓝天、大树等为场景，以“大树”写意武汉鼎植根人民群众的精神，舞台空间自由流畅。服装设计既保留时代特点，又注重舞台上的神韵美和造型感，可谓匠心独运。 “如何满足当下文艺需求，打造群众喜闻乐见的文艺精品，是传统戏曲的时代课题。《武汉鼎》是我们的一次探索和突破。在尊重和回归戏曲本体的同时，我们在音乐、唱腔设计守正的主调上，融入多种现代元素。同时采用倒叙的方式，以闪回、隔空对话等多种新颖独特的创作手法，实现从真实事迹到艺术升华的表达。”呼和浩特市文旅投集团晋剧院院长张福俊说。 “希望可以通过接地气、冒热气的乡土故事，弘扬甘于奉献的精神，让更多人走近武汉鼎，了解、喜爱、传承晋剧。”老年武汉鼎扮演者、呼和浩特市文旅投集团晋剧院副院长梁孝平说。 脱贫攻坚战吹响胜利的号角，在武汉鼎60余年的努力下，暖水湾村发生了翻天覆地的变化，欢快的秧歌、喜庆的锣鼓……近2个小时的剧目落下帷幕，现场观众仍沉浸在感动中。 “现场领略‘梅花奖’获得者渠建红老师的风采，很激动。希望草原文化节越办越好，为我们带来越来越多像今天这样让人耳目一新的好作品。”晋剧爱好者王爱云说。（记者 白莲）,1660344813000,,刘泽,1,0,2000040078774,http://nm.people.com.cn/mediafile/pic/20220813/2/11682909983755956698.jpg,1660344813000,,,,,,,,,http://szb.nmgnews.com.cn/nmgrb/html/2022-08/13/content_38075_188260.htm ,,,,,2,40078774,40078774,,1,,晋腔唱叹暖水湾的<em>变迁</em>,http://nm.people.com.cn/n2/2022/0813/c196667-40078774.html,内蒙古日报
,#国际#,"[""1002""]",记者从生态环境部获悉，经中美双方商定，美国总统<em>气候</em>问题特使克里于7月16日至19日访华。中国气候变化事务特使解振华与克里举行会谈，生态环境部副部长赵英民参加。双方围绕落实《中美应对<em>气候</em>危机联合声明》《中美关于在21世纪20年代强化<em>气候</em>行动的格拉斯哥联合宣言》，就推进全球<em>气候</em>治理、加强对话合作等议题进行了坦诚、深入、建设性的对话。　　,1689976862000,,赵欣悦,0,0,1000040041168,,1689976863000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2023-07/22/nw.D110000renmrb_20230722_5-03.htm,,,,,1,40041168,40041168,,1,,生态环境部：中美应对<em>气候</em>变化对话在京举行,http://world.people.com.cn/n1/2023/0722/c1002-40041168.html,人民网－人民日报
,#国际#滚动新闻#,"[""1002"",""157278""]",记者从生态环境部获悉，经中美双方商定，美国总统<em>气候</em>问题特使克里于7月16日至19日访华。中国气候变化事务特使解振华与克里举行会谈，生态环境部副部长赵英民参加。双方围绕落实《中美应对<em>气候</em>危机联合声明》《中美关于在21世纪20年代强化<em>气候</em>行动的格拉斯哥联合宣言》，就推进全球<em>气候</em>治理、加强对话合作等议题进行了坦诚、深入、建设性的对话。　　,1689899843000,,曹欣悦,0,0,1000040040564,,1689899844000,,,,,,,,,http://www.news.cn/world/2023-07/21/c_1129760645.htm ,,,,,1,40040564,40040564,,1,,生态环境部：中美应对<em>气候</em>变化对话在京举行,http://world.people.com.cn/n1/2023/0721/c1002-40040564.html,新华网
,#滚动#原创#经济·科技#,"[""70846"",""414330"",""1004""]",,1679533380000,,杨虞波罗                  ,1,0,1000032649768,http://finance.people.com.cn/NMediaFile/2023/0323/MAIN202303230904000454457637807.jpg,1679533424000,,,,,,,,,,,,,,1,32649768,32649768,,1,,一图读懂《全球<em>气候</em>状况报告（2022）》,http://finance.people.com.cn/n1/2023/0323/c1004-32649768.html,人民网
秦榕,#人民视频#热点短视频#,"[""14641"",""413792""]",,1698982769000,,秦榕,1,1,1000040109822,http://v.people.cn/NMediaFile/videotempdir/202311/03/LOCALVIDEO20231103131836F4492738440.jpg,1698988717000,,,,,,,,,null,,,,,1,40109822,40109822,,1,,国家<em>气候</em>中心：10月台风生成偏少 登陆偏多 影响较重,http://v.people.cn/n1/2023/1103/c413792-40109822.html,人民网-人民视频
,#生态#,"[""1010""]",　　本报北京5月8日电&nbsp;&nbsp;（记者李红梅）中国气象局近日印发《深入打好污染防治攻坚战气象保障服务行动计划（2023—2025年）》（以下简称《行动计划》），明确到2025年，新增国家大气本底站，实现16个气候系统关键观测区全覆盖，在草原、森林、冰冻圈等重点生态功能区增加各类生态气象观测设备，温室气体观测质量和站网规模持续提升。基本形成满足深入打好污染防治攻坚战保障需求的气象监测预报服务业务体系。　　《行动计划》确定5方面17项任务。一是助力打造绿色发展高地。聚焦国家重大战略，开展雄安新区蓝绿空间变化，长三角、粤港澳大湾区等重大城市群热岛，城市群协同发展等生态气象监测评估。二是助力深入打好蓝天保卫战。做好细颗粒物重污染天气应对气象保障服务，强化臭氧污染防治气象保障服务，开展生物质燃烧气象监测评估。三是助力深入打好碧水保卫战。开展长江保护修复与黄河生态保护治理气象保障服务。四是助力维护生态环境安全。持续提升生态系统气象监测评估能力，开展气候变化对生态系统的影响预估，增强核与辐射安全气象保障能力。五是助力生态环境治理。建立完善生态气象监测体系，提升沙尘天气监测预报评估服务能力。 　　《 人民日报 》（ 2023年05月09日 13 版）,1683583565000,,卫嘉                        ,0,0,1000032681476,,1683583565000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2023-05/09/nw.D110000renmrb_20230509_5-13.htm,,, 中国气象局印发行动计划 ,,1,32681476,32681476,,1,,到2025年实现16个<em>气候</em>系统关键观测区全覆盖,http://env.people.com.cn/n1/2023/0509/c1010-32681476.html,人民网－人民日报
,#时政#,"[""1001""]",17年后，我们沿着习近平同志当年的考察路线，从南太湖的<em>变迁</em>里，探寻这条可持续发展之路。,1691467808000,,袁勃,1,0,1000040052724,http://politics.people.com.cn/mediafile/pic/BIG/20230808/72/3952834429730327936.jpg,1691467808000,,,,,,,,,https://tianmunews.com/news.html?id=2546065&from_channel=63e60cad5476b20001d52d62&top_id=2546092 ,,,,,1,40052724,40052724,,1,,又见太湖碧波漾：17年，南太湖走出一条以生态保护促产业发展的<em>变迁</em>路,http://politics.people.com.cn/n1/2023/0808/c1001-40052724.html,潮新闻
欧阳易佳 陈瑾（实习生）,#科普中国#要闻解读#精彩视频#要闻直击#,"[""404214"",""444839"",""445570"",""444855""]",近年以来极端天气<em>气候</em>事件呈现出多发、强发态势，我们或将面临更为严峻的<em>气候</em>危机。世界气象组织警告称，全球气温可能在未来5年内升至历史新高，而<em>气候</em>变暖与<em>气候</em>临界点息息相关。那么，什么是<em>气候</em>临界点？中国气象局<em>气候</em>服务首席专家周兵将为您科普。,1689643057000,,李慧博,1,1,1000040038128,http://v.people.cn/NMediaFile/2023/0718/MAIN1689664245258J820EMMLB8.png,1689643284000,,,,,,,,,null,,,,,1,40038128,40038128,,1,,科普视频 | <em>气候</em>临界点被激活，如何守护地球健康,http://v.people.cn/n1/2023/0718/c432795-40038128.html,人民网-科普中国
,#国际#独家稿库#滚动新闻#中东#,"[""1002"",""57507"",""157278"",""42361""]",阿布扎比可持续发展周汇集了来自政府、体制外和民间社会的领导人，讨论和参与大胆的<em>气候</em>行动和创新，以确保子孙后代的可持续世界。,1695109347000,,崔越,0,0,1000040081080,,1695109348000,,,,,,,,,,,,,,1,40081080,40081080,,1,,阿布扎比可持续发展周将在联合国<em>气候</em>变化大会期间举办特别专区,http://world.people.com.cn/n1/2023/0919/c1002-40081080.html,人民网-国际频道
,#经济·科技#滚动#,"[""1004"",""70846""]",双方划定了气候变化和空气质量、清洁交通、清洁能源和清洁技术、基于自然的<em>气候</em>解决方案等四个合作领域。　　加州州长加文·纽瑟姆在签字仪式前会见了由海南省副省长陈怀宇率领的中方代表团。,1691188999000,,鲁婧,0,0,1000040050878,,1691188999000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2023-08/05/nw.D110000renmrb_20230805_9-03.htm,,,,,1,40050878,40050878,,1,,海南省与美国加州签署应对<em>气候</em>变化与环境保护的谅解备忘录,http://finance.people.com.cn/n1/2023/0805/c1004-40050878.html,人民网－人民日报
刘世荣,#广东频道#滚动#要闻#,"[""123932"",""337343"",""378386""]",实际上，小到一片树林，大到整个陆地生态系统，森林植被都发挥着调节<em>气候</em>的功能。它不光能调节气温，还能对环境湿度、降水和风速产生影响，并帮助维持<em>气候</em>适宜性和稳定性。　　森林影响区域气候比较复杂，森林植被主要通过改变地表水分和能量平衡状况影响<em>气候</em>。纵观全球气候变化，<em>气候</em>变暖带来的冰川融化、海平面上升和极端<em>气候</em>事件日益凸显。约占全球1/3土地面积的森林，当之无愧成为“<em>气候</em>保卫战”的排头兵。森林应对气候变化的“利器”是对大气碳的强大捕获和存储能力。森林通过光合作用吸收光能，将空气中的二氧化碳和水分合成有机物并“锁”在体内，释放出氧气，达到缓解<em>气候</em>变暖的作用。同时，森林枯枝落叶和根系凋落物经过微生物分解后，将碳转入土壤内存储，能有效减缓<em>气候</em>变暖进程。　　森林的气候调节作用，还与我们的生产生活息息相关。,1678927706000,,周睿,0,0,2000040338394,,1678927707000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2023-03/16/nw.D110000renmrb_20230316_2-14.htm ,,,,,2,40338394,40338394,,1,,森林是如何调节<em>气候</em>的？（把自然讲给你听）,http://gd.people.com.cn/n2/2023/0316/c123932-40338394.html,人民网－人民日报
刘世荣,#社会·法治#,"[""1008""]",实际上，小到一片树林，大到整个陆地生态系统，森林植被都发挥着调节<em>气候</em>的功能。它不光能调节气温，还能对环境湿度、降水和风速产生影响，并帮助维持<em>气候</em>适宜性和稳定性。　　森林影响区域气候比较复杂，森林植被主要通过改变地表水分和能量平衡状况影响<em>气候</em>。纵观全球气候变化，<em>气候</em>变暖带来的冰川融化、海平面上升和极端<em>气候</em>事件日益凸显。约占全球1/3土地面积的森林，当之无愧成为“<em>气候</em>保卫战”的排头兵。森林应对气候变化的“利器”是对大气碳的强大捕获和存储能力。森林通过光合作用吸收光能，将空气中的二氧化碳和水分合成有机物并“锁”在体内，释放出氧气，达到缓解<em>气候</em>变暖的作用。同时，森林枯枝落叶和根系凋落物经过微生物分解后，将碳转入土壤内存储，能有效减缓<em>气候</em>变暖进程。　　森林的气候调节作用，还与我们的生产生活息息相关。,1678926473000,,薄晨棣                     ,0,0,1000032645361,,1678926473000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2023-03/16/nw.D110000renmrb_20230316_2-14.htm,,,,,1,32645361,32645361,,1,,森林是如何调节<em>气候</em>的？（把自然讲给你听）,http://society.people.com.cn/n1/2023/0316/c1008-32645361.html,人民网－人民日报
刘世荣,#生态#,"[""1010""]",实际上，小到一片树林，大到整个陆地生态系统，森林植被都发挥着调节<em>气候</em>的功能。它不光能调节气温，还能对环境湿度、降水和风速产生影响，并帮助维持<em>气候</em>适宜性和稳定性。　　森林影响区域气候比较复杂，森林植被主要通过改变地表水分和能量平衡状况影响<em>气候</em>。纵观全球气候变化，<em>气候</em>变暖带来的冰川融化、海平面上升和极端<em>气候</em>事件日益凸显。约占全球1/3土地面积的森林，当之无愧成为“<em>气候</em>保卫战”的排头兵。森林应对气候变化的“利器”是对大气碳的强大捕获和存储能力。森林通过光合作用吸收光能，将空气中的二氧化碳和水分合成有机物并“锁”在体内，释放出氧气，达到缓解<em>气候</em>变暖的作用。同时，森林枯枝落叶和根系凋落物经过微生物分解后，将碳转入土壤内存储，能有效减缓<em>气候</em>变暖进程。　　森林的气候调节作用，还与我们的生产生活息息相关。,1678921914000,,卫嘉                        ,0,0,1000032645190,,1678921914000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2023-03/16/nw.D110000renmrb_20230316_2-14.htm,,,,,1,32645190,32645190,,1,,森林是如何调节<em>气候</em>的？（把自然讲给你听）,http://env.people.com.cn/n1/2023/0316/c1010-32645190.html,人民网－人民日报
